variant,basin_id,parameter,min,max,mean,bound_low,bound_high,violation_count
Model6PhysicalFix_A_explicit_gate,12375900,CWH,0.030233819037675858,0.030233819037675858,0.030233819037675858,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12375900,SG_CRIT,132.564208984375,132.564208984375,132.56419372558594,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12375900,partition_sum_error,0.0,1.1920928244535389e-07,2.8258762441168983e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12375900,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12375900,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,4.470348358154297e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12377150,INSC,0.5094782114028931,0.5094782114028931,0.5094781517982483,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12377150,COEF_t,206.33538818359375,206.33538818359375,206.33543395996094,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12377150,SQ_t,1.9481157064437866,4.822688579559326,2.9012436866760254,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12377150,SMSC,109.29312133789062,109.29312133789062,109.29310607910156,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12377150,SUB_t,0.04868380352854729,0.7947202920913696,0.5761837959289551,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12377150,INTER_t,0.0013757927808910608,0.01855369657278061,0.009026804938912392,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12377150,RECH_t,0.20058037340641022,0.9484757781028748,0.4147893488407135,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12377150,CRAK_t,0.20058037340641022,0.9484757781028748,0.4147893488407135,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12377150,K_t,0.0810454711318016,0.0810454711318016,0.08104546368122101,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12377150,LG_t,0.05417649447917938,0.054578572511672974,0.054462987929582596,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12377150,TT,0.4970104694366455,0.4970104694366455,0.4970104396343231,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12377150,CFMAX_t,1.208252191543579,2.579659938812256,1.4501835107803345,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12377150,CFR,0.0626087635755539,0.0626087635755539,0.06260877847671509,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12377150,CWH,0.029475998133420944,0.029475998133420944,0.029475998133420944,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12377150,SG_CRIT,129.65574645996094,129.65574645996094,129.65574645996094,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12377150,partition_sum_error,0.0,1.1920928955078125e-07,3.1313291515289166e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12377150,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12377150,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12381400,INSC,0.7351666688919067,0.7351666688919067,0.7351666688919067,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12381400,COEF_t,316.51763916015625,316.51763916015625,316.517578125,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12381400,SQ_t,0.26478493213653564,0.864560067653656,0.47689321637153625,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12381400,SMSC,264.32354736328125,264.32354736328125,264.3235168457031,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12381400,SUB_t,0.0037092361599206924,0.3135516047477722,0.14710113406181335,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12381400,INTER_t,0.0005157084669917822,0.02436627820134163,0.006867035757750273,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12381400,RECH_t,0.6620820760726929,0.9957538843154907,0.8460317850112915,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12381400,CRAK_t,0.6620820760726929,0.9957538843154907,0.8460317850112915,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12381400,K_t,0.04619104787707329,0.04619104787707329,0.04619104042649269,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12381400,LG_t,0.05673316866159439,0.057566605508327484,0.057141125202178955,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12381400,TT,0.351254403591156,0.351254403591156,0.3512544631958008,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12381400,CFMAX_t,1.34688401222229,2.7823076248168945,1.4411324262619019,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12381400,CFR,0.0691305547952652,0.0691305547952652,0.0691305473446846,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12381400,CWH,0.021395714953541756,0.021395714953541756,0.021395714953541756,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12381400,SG_CRIT,146.334716796875,146.334716796875,146.334716796875,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12381400,partition_sum_error,0.0,1.1920928955078125e-07,3.1748822237887e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12381400,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12381400,unit_hydrograph_sum_error_max,0.0,0.0,0.0,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12383500,INSC,0.5888614654541016,0.5888614654541016,0.5888614654541016,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12383500,COEF_t,305.5075378417969,305.5075378417969,305.5075378417969,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12383500,SQ_t,0.29265397787094116,0.9616372585296631,0.5349001884460449,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12383500,SMSC,230.83299255371094,230.83299255371094,230.83299255371094,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12383500,SUB_t,0.009354383684694767,0.3419591188430786,0.17082573473453522,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12383500,INTER_t,0.000712118111550808,0.025273581966757774,0.006665727589279413,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12383500,RECH_t,0.6327673196792603,0.9899336099624634,0.8225085735321045,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12383500,CRAK_t,0.6327673196792603,0.9899336099624634,0.8225085735321045,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12383500,K_t,0.04306364804506302,0.04306364804506302,0.04306364431977272,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12383500,LG_t,0.04751882702112198,0.047976355999708176,0.04779237508773804,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12383500,TT,0.09564471244812012,0.09564471244812012,0.09564470499753952,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12383500,CFMAX_t,1.1160941123962402,2.2744102478027344,1.20021653175354,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12383500,CFR,0.06835873425006866,0.06835873425006866,0.06835872679948807,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12383500,CWH,0.014516417868435383,0.014516417868435383,0.014516417868435383,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12383500,SG_CRIT,131.40386962890625,131.40386962890625,131.4038543701172,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12383500,partition_sum_error,0.0,1.1920928955078125e-07,3.20735011882789e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12383500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12383500,unit_hydrograph_sum_error_max,0.0,0.0,0.0,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12388400,INSC,0.5958429574966431,0.5958429574966431,0.5958428382873535,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12388400,COEF_t,306.28485107421875,306.28485107421875,306.2848815917969,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12388400,SQ_t,0.26649439334869385,0.8892198801040649,0.4512249827384949,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12388400,SMSC,229.3994140625,229.3994140625,229.39938354492188,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12388400,SUB_t,0.001063300296664238,0.37970423698425293,0.14147235453128815,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12388400,INTER_t,0.00017425195255782455,0.027055537328124046,0.007252180948853493,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12388400,RECH_t,0.6060846447944641,0.9987624883651733,0.8512755632400513,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12388400,CRAK_t,0.6060846447944641,0.9987624883651733,0.8512755632400513,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12388400,K_t,0.054682936519384384,0.054682936519384384,0.054682932794094086,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12388400,LG_t,0.06130180507898331,0.06213897466659546,0.06176410987973213,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12388400,TT,0.3485025465488434,0.3485025465488434,0.34850257635116577,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12388400,CFMAX_t,1.242427945137024,2.3767337799072266,1.2818889617919922,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12388400,CFR,0.068951815366745,0.068951815366745,0.06895182281732559,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12388400,CWH,0.014311665669083595,0.014311665669083595,0.01431166473776102,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12388400,SG_CRIT,152.67405700683594,152.67405700683594,152.67405700683594,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12388400,partition_sum_error,0.0,1.1310055469948566e-07,3.0863652966672817e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12388400,component_weight_sum_error,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12388400,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12390700,INSC,0.6635197401046753,0.6635197401046753,0.6635198593139648,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12390700,COEF_t,274.4761962890625,274.4761962890625,274.4761657714844,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12390700,SQ_t,0.5414882898330688,1.8223658800125122,0.9014717936515808,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12390700,SMSC,177.44105529785156,177.44105529785156,177.44105529785156,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12390700,SUB_t,0.000640607438981533,0.43928593397140503,0.1544141322374344,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12390700,INTER_t,0.00011528264440130442,0.04097769409418106,0.009608140215277672,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12390700,RECH_t,0.5213956832885742,0.9992440938949585,0.8359777927398682,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12390700,CRAK_t,0.5213956832885742,0.9992440938949585,0.8359777927398682,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12390700,K_t,0.057122841477394104,0.057122841477394104,0.05712283030152321,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12390700,LG_t,0.07796373963356018,0.07927005738019943,0.0784342885017395,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12390700,TT,0.7102747559547424,0.7102747559547424,0.7102746963500977,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12390700,CFMAX_t,1.4294103384017944,2.9953765869140625,1.5196232795715332,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12390700,CFR,0.06902287900447845,0.06902287900447845,0.06902288645505905,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12390700,CWH,0.017951255664229393,0.017951255664229393,0.017951253801584244,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12390700,SG_CRIT,167.18798828125,167.18798828125,167.18797302246094,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12390700,partition_sum_error,0.0,1.1920928244535389e-07,3.0420832075606086e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12390700,component_weight_sum_error,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12390700,unit_hydrograph_sum_error_max,0.0,0.0,0.0,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12411000,INSC,0.7901257276535034,0.7901257276535034,0.7901257872581482,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12411000,COEF_t,260.9402160644531,260.9402160644531,260.9402160644531,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12411000,SQ_t,1.1869866847991943,3.842179298400879,1.9907684326171875,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12411000,SMSC,187.8389892578125,187.8389892578125,187.83900451660156,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12411000,SUB_t,0.0008899412932805717,0.7074077129364014,0.25769636034965515,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12411000,INTER_t,0.00020290527027100325,0.060136884450912476,0.013615705072879791,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12411000,RECH_t,0.2445894032716751,0.998907208442688,0.7286879420280457,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12411000,CRAK_t,0.2445894032716751,0.998907208442688,0.7286879420280457,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12411000,K_t,0.08745065331459045,0.08745065331459045,0.08745064586400986,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12411000,LG_t,0.06922287493944168,0.07010870426893234,0.06960667669773102,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12411000,TT,-0.0038198530673980713,-0.0038198530673980713,-0.003819853300228715,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12411000,CFMAX_t,2.156991958618164,4.5673508644104,2.267510414123535,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12411000,CFR,0.0589541532099247,0.0589541532099247,0.058954156935214996,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12411000,CWH,0.022469114512205124,0.022469114512205124,0.022469116374850273,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12411000,SG_CRIT,139.3523406982422,139.3523406982422,139.3523406982422,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12411000,partition_sum_error,0.0,1.1920928244535389e-07,2.806826415735486e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12411000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12411000,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12414500,INSC,0.6603699922561646,0.6603699922561646,0.6603699326515198,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12414500,COEF_t,294.19293212890625,294.19293212890625,294.1929016113281,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12414500,SQ_t,0.6218200922012329,2.0711874961853027,1.0544663667678833,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12414500,SMSC,171.53009033203125,171.53009033203125,171.5300750732422,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12414500,SUB_t,0.0022146059200167656,0.766895055770874,0.3008343279361725,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12414500,INTER_t,0.00027096638223156333,0.04501279443502426,0.011651797220110893,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12414500,RECH_t,0.2050798088312149,0.9975099563598633,0.6875138282775879,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12414500,CRAK_t,0.2050798088312149,0.9975099563598633,0.6875138282775879,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12414500,K_t,0.0780365914106369,0.0780365914106369,0.0780366063117981,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12414500,LG_t,0.058743931353092194,0.059656061232089996,0.05922756344079971,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12414500,TT,0.03520655632019043,0.03520655632019043,0.03520655632019043,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12414500,CFMAX_t,1.7996764183044434,3.823578119277954,1.9337959289550781,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12414500,CFR,0.058177847415208817,0.058177847415208817,0.05817784368991852,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12414500,CWH,0.011306709609925747,0.011306709609925747,0.011306709609925747,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12414500,SG_CRIT,137.80612182617188,137.80612182617188,137.80615234375,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12414500,partition_sum_error,0.0,1.1920928955078125e-07,2.9596057160574674e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12414500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12414500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12447390,INSC,0.575339674949646,0.575339674949646,0.5753397941589355,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12447390,COEF_t,263.0972900390625,263.0972900390625,263.09722900390625,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12447390,SQ_t,0.7786129713058472,2.556400775909424,1.2645471096038818,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12447390,SMSC,140.12591552734375,140.12591552734375,140.1259307861328,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12447390,SUB_t,0.004339232109487057,0.49207603931427,0.20412153005599976,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12447390,INTER_t,0.000682943151332438,0.039782606065273285,0.01271016988903284,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12447390,RECH_t,0.4791514277458191,0.9948890209197998,0.783168375492096,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12447390,CRAK_t,0.4791514277458191,0.9948890209197998,0.783168375492096,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12447390,K_t,0.056672122329473495,0.056672122329473495,0.0566721186041832,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12447390,LG_t,0.06824064999818802,0.06906984001398087,0.06862805783748627,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12447390,TT,0.7823469042778015,0.7823469042778015,0.7823468446731567,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12447390,CFMAX_t,1.5853626728057861,3.3447954654693604,1.8168529272079468,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12447390,CFR,0.06926148384809494,0.06926148384809494,0.06926148384809494,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12447390,CWH,0.013758741319179535,0.013758741319179535,0.01375874038785696,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12447390,SG_CRIT,170.5787353515625,170.5787353515625,170.5787353515625,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12447390,partition_sum_error,0.0,1.1920928955078125e-07,2.9280712965373823e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12447390,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12447390,unit_hydrograph_sum_error_max,0.0,2.384185791015625e-07,8.940696716308594e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12451000,INSC,0.5087544918060303,0.5087544918060303,0.508754551410675,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12451000,COEF_t,240.0984344482422,240.0984344482422,240.09840393066406,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12451000,SQ_t,1.596266746520996,4.189054489135742,2.4210686683654785,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12451000,SMSC,83.0853271484375,83.0853271484375,83.0853271484375,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12451000,SUB_t,0.010858389548957348,0.9883579015731812,0.47985437512397766,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12451000,INTER_t,0.001163644716143608,0.019412949681282043,0.008822526782751083,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12451000,RECH_t,0.010267484001815319,0.9879781007766724,0.5113231539726257,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12451000,CRAK_t,0.010267484001815319,0.9879781007766724,0.5113231539726257,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12451000,K_t,0.07065816968679428,0.07065816968679428,0.07065816223621368,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12451000,LG_t,0.05361664667725563,0.05431509017944336,0.05397496372461319,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12451000,TT,0.0498938262462616,0.0498938262462616,0.049893818795681,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12451000,CFMAX_t,1.7087140083312988,3.6604342460632324,2.0360541343688965,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12451000,CFR,0.0561109334230423,0.0561109334230423,0.0561109259724617,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12451000,CWH,0.009317321702837944,0.009317321702837944,0.009317323565483093,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12451000,SG_CRIT,123.85948181152344,123.85948181152344,123.85948944091797,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12451000,partition_sum_error,0.0,1.1920928955078125e-07,2.93927975292263e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12451000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12451000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,12488500,INSC,0.5674406886100769,0.5674406886100769,0.5674406290054321,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,12488500,COEF_t,313.62646484375,313.62646484375,313.62646484375,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,12488500,SQ_t,0.6107739210128784,1.9150506258010864,1.124740719795227,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,12488500,SMSC,185.96710205078125,185.96710205078125,185.96710205078125,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,12488500,SUB_t,0.007196236867457628,0.9511856436729431,0.25283756852149963,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12488500,INTER_t,0.0004951570881530643,0.04323180764913559,0.009426871314644814,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12488500,RECH_t,0.03581283986568451,0.9923086166381836,0.7377355694770813,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12488500,CRAK_t,0.03581283986568451,0.9923086166381836,0.7377355694770813,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,12488500,K_t,0.06522713601589203,0.06522713601589203,0.06522714346647263,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,12488500,LG_t,0.05796113237738609,0.05863986164331436,0.058297041803598404,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12488500,TT,-0.33097055554389954,-0.33097055554389954,-0.33097052574157715,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,12488500,CFMAX_t,1.4804152250289917,3.1712138652801514,1.6915231943130493,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,12488500,CFR,0.0568559393286705,0.0568559393286705,0.0568559430539608,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,12488500,CWH,0.007113706786185503,0.007113706786185503,0.007113707717508078,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,12488500,SG_CRIT,121.44994354248047,121.44994354248047,121.44994354248047,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,12488500,partition_sum_error,0.0,1.0993873900133622e-07,2.9744136043063918e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12488500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,12488500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,7.450580596923828e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13011500,INSC,0.5826061367988586,0.5826061367988586,0.5826061367988586,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13011500,COEF_t,265.11785888671875,265.11785888671875,265.1178894042969,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13011500,SQ_t,1.2351452112197876,3.362574815750122,1.7148405313491821,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13011500,SMSC,100.5603256225586,100.5603256225586,100.56031799316406,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13011500,SUB_t,0.00100223277695477,0.6663644909858704,0.2173522561788559,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13011500,INTER_t,0.00029980618273839355,0.03563733771443367,0.01004824973642826,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13011500,RECH_t,0.324759304523468,0.9986979961395264,0.7725995779037476,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13011500,CRAK_t,0.324759304523468,0.9986979961395264,0.7725995779037476,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13011500,K_t,0.06718064099550247,0.06718064099550247,0.06718063354492188,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13011500,LG_t,0.04585143178701401,0.04637685790657997,0.046179868280887604,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13011500,TT,-0.1349480152130127,-0.1349480152130127,-0.1349480152130127,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13011500,CFMAX_t,1.976095199584961,3.853870391845703,2.106884002685547,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13011500,CFR,0.055991195142269135,0.055991195142269135,0.055991195142269135,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13011500,CWH,0.024068618193268776,0.024068618193268776,0.024068621918559074,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13011500,SG_CRIT,117.88768768310547,117.88768768310547,117.88768768310547,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13011500,partition_sum_error,0.0,1.1920928955078125e-07,2.8414273600674278e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13011500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13011500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13011900,INSC,0.529344379901886,0.529344379901886,0.5293444395065308,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13011900,COEF_t,268.7799377441406,268.7799377441406,268.77996826171875,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13011900,SQ_t,0.9330657124519348,2.673152446746826,1.3534328937530518,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13011900,SMSC,95.59737396240234,95.59737396240234,95.59735870361328,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13011900,SUB_t,0.0018162622582167387,0.6200253367424011,0.24282462894916534,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13011900,INTER_t,0.0004924448439851403,0.03308727219700813,0.010362478904426098,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13011900,RECH_t,0.3730549216270447,0.9976913332939148,0.7468129396438599,0.0,1.0,0
