basin_id,max_realized_arz_mm,p_mean,pet_mean,mean_lai,slope_mean,sand_frac
14303200,192.38763236999512,6.6944065,2.16097,1.2798144817352295,70.81645,29.5
14305500,103.36873602867126,6.67003,2.1728907,1.6760735511779783,55.46804,32.595314
14306340,171.4256625175476,6.489867,2.4443924,0.3050203919410705,62.50098,34.403427
14306500,273.56795501708984,6.2869377,2.9639468,1.314163327217102,57.46785,30.017008
14308990,515.4113845825195,3.6555839,3.0643494,0.4259667098522186,96.62676,45.065876
14309500,285.19596672058105,4.977781,3.1222038,0.330087661743164,110.42527,37.751217
14316700,141.64405846595764,4.5434003,2.2776299,0.3654873371124267,119.0892,37.238495
14325000,186.5048856735229,6.297437,2.4346516,1.4667352437973022,124.96889,38.96158
14362250,537.6597537994385,2.7816756,3.3251884,2.143230676651001,109.93127,37.914394
14400000,37.05994450673461,5.5560713,2.2796676,1.478974223136902,98.81802,30.026587
