gage_id,gage_name,huc,lat,lon,area_km2,frac_snow,aridity,elev_mean,frac_forest,soil_depth_statsgo,INSC_wavg,COEF_wavg,SQ_wavg,SMSC_wavg,SUB_wavg,CRAK_wavg,K_wavg,LG_wavg,TT_wavg,CFMAX_wavg,CFR_wavg,CWH_wavg,route_a,route_b,lg_dyn_mean_wavg,lg_dyn_std_wavg,snowpack_mean,soil_moisture_mean,groundwater_mean,snowfall_mean,rainfall_mean,snowmelt_mean,interception_evaporation_mean,actual_et_mean,infiltration_mean,recharge_to_groundwater_mean,surface_runoff_mean,interflow_mean,baseflow_mean,groundwater_loss_mean,total_unrouted_q_mean,interception_storage_mean,delta_storage_mean,channel_loss_mean,total_simulated_discharge_mean,groundwater_contribution_fraction_mean,groundwater_loss_fraction_mean,runoff_ratio_mean,et_ratio_mean,baseflow_index_mean,water_balance_closure_mean,NSE,KGE,logNSE,lowflow_NSE,dry_day_accuracy,recession_slope_obs,recession_slope_sim,recession_slope_error,water_balance_error_mean,observed_bfi_lh,sim_bfi_mean
6441500,                         BAD R NEAR FORT PIERRE SD,10,44.32665,-100.3843,8152.55,0.131508246967888,1.78318495620922,683.42,0.0005,1.50000001490116,3.021171,306.1758,3.730707,304.14575,0.026798438,0.20784642,0.10103654,0.0031976495,-1.2462734,1.7091298,0.02543408,0.006673821,2.7252865,0.30135295,0.152213,0.033549853,2.2097015,35.136024,1.3966628,0.12989311,1.1924919,0.13035068,0.43466666,0.8489433,0.8853808,0.028385218,0.0025876698,0.0054104305,0.014973312,0.07770536,0.02299054,0.0,0.0025455093,0.0,0.022988483,0.882898,0.8776117,0.09331974,4.384053,0.7952363,0.37016815,0.16305303573608398,-0.12237567248037706,0.3927638530731201,-528073.6875,0.9105676218288009,-0.1709253042936325,-0.03953789547085762,0.1313874088227749,0.4719932,0.19312957,0.7952363
6447000,                            WHITE R NEAR KADOKA SD,10,43.7525,-101.52487,12849.71,0.142712537945758,2.07549790255863,1057.12,0.0358,1.4892440614744,3.249455,342.14767,3.536151,293.59723,0.014927885,0.3719841,0.053963207,0.00027231663,-1.6165342,1.1768018,0.017957918,0.0023296368,2.8823535,0.24674453,0.20749964,0.044154327,1.232393,29.959784,1.3852551,0.12888815,1.1930386,0.12904742,0.5051687,0.77488196,0.8155015,0.039825425,0.0015086937,0.0030696571,0.014336867,0.103886016,0.018935136,0.0,-0.002617433,0.0,0.01893389,0.8889195,0.90812993,0.094949715,4.6709557,0.82209253,0.42681012,0.1935025453567505,-0.008085669319712885,0.19691944122314453,-2.296708106994629,0.9019894141266654,-0.16251890361309052,-0.039328981190919876,0.12318992242217064,0.5401174,0.2423836,0.82209253
6447500,                     LITTLE WHITE R NEAR MARTIN SD,10,43.16667,-101.63015,826.61,0.155649176414783,1.68094218186979,1040.9,0.0,1.50000001490117,2.8243504,297.2415,3.2385566,253.19525,0.03691297,0.28561825,0.090636656,0.006422871,-1.1604142,2.5634346,0.032046575,0.011103239,2.4216619,0.28304377,0.15592138,0.05453811,1.5954896,34.04111,3.2518294,0.16559137,1.2723875,0.16607086,0.40791553,0.9698968,1.0294467,0.05178768,0.00086737185,0.008497276,0.03186862,0.08117212,0.04124898,0.0,-0.0010561477,0.0,0.04124465,0.905969,0.7714723,0.09680266,2.5228033,0.849386,0.34668374,0.20875751972198486,0.2741023229489411,-2.0833864212036133,-6.243714332580566,0.8304435115897062,-0.0666913092136383,-0.04326898604631424,0.023422323167324066,0.45302755,0.60186,0.849386
6450500,               LITTLE WHITE R BELOW WHITE RIVER SD,10,43.60139,-100.74986,4111.27,0.144339852595579,1.60881258687129,912.42,0.0001,1.50000001490116,2.6609244,311.13242,3.0385842,241.12646,0.04089321,0.41569304,0.07376605,0.004273809,-0.98737985,2.598508,0.030566756,0.010224066,2.6950603,0.5887068,0.15882899,0.05683546,1.6308882,31.227192,4.1895456,0.16544393,1.2971859,0.16590525,0.43612427,0.9465567,1.0259101,0.07118254,0.0008460743,0.009628678,0.04479899,0.081551395,0.055286933,0.0,-0.0018377651,0.0,0.0552789,0.9129797,0.7269146,0.2602252,4.4629807,0.8535648,0.38104612,-0.039193153381347656,0.16715340352355357,-4.871866703033447,-16.494665145874023,0.7286001095090345,-0.060624681413173676,-0.04777132719755173,0.012853354215621948,0.476088,0.61410826,0.8535648
6452000,                            WHITE R NEAR OACOMA SD,10,43.74833,-99.55649,25791.04,0.131326767820336,1.74314823710727,923.24,0.0242,1.4949797647555,3.054346,379.3519,3.5259202,177.40172,0.011308128,0.72129095,0.021291291,1.5097828e-07,-2.2084177,0.59905326,0.0075089596,5.02665e-05,2.8997536,0.034163084,0.19654086,0.030283876,1.4906042,18.700274,4.0507636,0.119116694,1.2651796,0.11919188,0.5432951,0.75475806,0.8381301,0.082329,0.0031227116,0.002657857,0.03146272,0.09827043,0.037256505,0.0,-0.0048662364,0.0,0.03725425,0.9114314,0.8190354,0.24265611,5.895621,0.8672645,0.49885067,0.15523654222488403,0.04043768673764925,-0.7249635457992554,-32.07225799560547,0.8344588428545355,-0.0925808697938919,-0.02609441429376602,0.06648645550012589,0.5614492,0.35458937,0.8672645
6453600,"                      PONCA CREEK AT VERDEL, NEBR.",10,42.81099,-98.17586,2101.42,0.12831899313647,1.38900494760701,569.46,0.0217,1.50000001490117,2.6295545,265.87155,3.1893277,267.12598,0.07453797,0.30111635,0.123413615,0.017760586,-0.7516835,2.4657872,0.034521524,0.017965278,2.386991,0.5497872,0.13539827,0.05237799,2.8348787,51.097668,4.189904,0.17319357,1.5511903,0.17473318,0.41596034,1.1931947,1.3013008,0.087650865,0.0073701064,0.02475789,0.057969887,0.07657945,0.09011201,0.0,-0.004500772,0.0,0.090065934,0.8822602,0.6733739,0.35756102,4.4678473,0.77616936,0.36900812,0.37288588285446167,0.31771116248939624,0.306949257850647,-71.47411346435547,0.7930279248037964,-0.08701135218143463,-0.062105707824230194,0.024905644357204437,0.4796115,0.41504398,0.77616936
6464500,                          KEYA PAHA R AT WEWELA SD,10,43.02889,-99.78067,2914.04,0.131171470707478,1.55303919537849,768.53,0.0109,1.50000001490116,2.8835697,299.58444,2.9618783,258.7049,0.059340388,0.43184966,0.07878416,0.01510452,-0.8568699,2.8384151,0.0335832,0.01831764,2.6452866,1.1926785,0.2058049,0.08821726,1.6418718,36.458454,3.6643002,0.1517626,1.3837636,0.15255573,0.42914695,1.0122008,1.1063781,0.08486165,0.0002523789,0.014380747,0.047667447,0.11045478,0.062314916,0.0,-0.0056940555,0.0,0.06229804,0.8984669,0.7702191,0.21503687,3.841083,0.8054391,0.3562305,-0.0231935977935791,0.27525640947847607,-1.0884194374084473,-18.210447311401367,0.7649206059499909,-0.060432352125644684,-0.044424206018447876,0.016008146107196808,0.49213934,0.5540447,0.8054391
6468170,"                     JAMES RIVER NR GRACE CITY, ND",10,47.55805,-98.86289,2809.1,0.143378889321559,1.57949078203051,516.41,0.003,1.50000001490116,2.8730044,319.17032,2.654235,250.59845,0.04108287,0.2731524,0.08226548,0.008984318,-0.7389418,2.4951963,0.030746162,0.011929275,2.5929222,0.86403346,0.13613841,0.07166558,7.919888,37.430176,2.0721896,0.16852687,1.1700188,0.17013995,0.367844,0.8934656,0.9706545,0.054205034,0.00028402454,0.010125468,0.027148385,0.07256139,0.037576213,0.0,0.013213164,0.0,0.037484538,0.86566556,0.8052946,0.16979064,3.6863458,0.7613678,0.3217842,0.16031473875045776,-0.08520556688993253,0.429135262966156,-615.0128173828125,0.8702317941230151,-0.0800427719950676,-0.032660920172929764,0.04738185182213783,0.41022444,0.32370177,0.7613678
6468250,"    JAMES RIVER ABOVE ARROWWOOD LAKE NR KENSAL, ND",10,47.39972,-98.79761,3242.61,0.144027317206749,2.15974811245113,508.66,0.0031,1.50000001490116,3.2120879,319.06674,2.7673216,277.16965,0.04017806,0.27893028,0.0831251,0.011969544,-0.820364,2.3689892,0.028793907,0.014103288,2.6784117,1.0231171,0.2706384,0.11737917,8.010485,40.526997,1.2996181,0.16755219,1.1798269,0.16941778,0.40310428,0.8710857,0.9442946,0.05133663,0.00021650862,0.009479113,0.016272614,0.14130405,0.025989575,0.0,0.012396995,0.0,0.025916506,0.77925694,0.9256579,0.099392794,3.8114035,0.6299703,0.29663926,0.12663257122039795,-0.17401569527421246,0.4573913812637329,-72.16259765625,0.8665814929731703,-0.07206103205680847,-0.04812178760766983,0.02393924444913864,0.47854397,0.35049605,0.6299703
6470800,"                           BEAR CREEK NR OAKES, ND",10,46.22524,-98.07177,1071.14,0.14718946482151,1.35156161838453,423.26,0.0061,1.50000001490116,2.563508,299.21057,2.555128,230.90755,0.046658568,0.22461763,0.10510762,0.0068253577,-0.80723864,2.5281453,0.033487584,0.009496124,2.2567391,0.40644798,0.096050344,0.055347435,9.448793,51.93977,3.1406648,0.20874238,1.4061065,0.21021754,0.3701814,1.1405528,1.2427967,0.0711272,0.00210564,0.01663013,0.04569859,0.051437855,0.06444943,0.0,0.0150297,0.0,0.06437387,0.900094,0.6321509,0.13617201,3.4360623,0.81900156,0.34341693,0.32601237297058105,0.30727519003928017,0.04550701379776001,-4066.302978515625,0.8539879540062055,-0.09237328171730042,-0.0433080717921257,0.04906520992517471,0.4075607,0.32051456,0.81900156
6477500,                 FIRESTEEL CR NEAR MOUNT VERNON SD,10,43.7764,-98.24567,1512.44,0.132381124658994,1.3900588387715,466.03,0.0,1.50000001490116,2.3712857,253.99933,3.5520046,215.43297,0.063616365,0.22301027,0.14218476,0.004749596,-0.992699,2.1838107,0.033194106,0.0089849485,2.0869157,0.12352961,0.17989124,0.07243462,5.455263,47.26241,2.365101,0.1790747,1.552683,0.18079671,0.37706906,1.2392322,1.3342869,0.0724184,0.020645326,0.023581376,0.041294098,0.09232049,0.085537754,0.0,-0.0011195939,0.0,0.085530594,0.8240836,0.7842677,0.1994054,4.649205,0.72214264,0.31575742,0.21398305892944336,0.5028961861484644,-0.140519380569458,-44117.71484375,0.8800876072275963,-0.12260235100984573,-0.0876898393034935,0.034912511706352234,0.43855017,0.2102698,0.72214264
6479215,                    BIG SIOUX RIVER NR FLORENCE SD,10,45.1808,-97.18619,175.28,0.164751422321796,1.20607496009013,569.24,0.0,1.50000001490116,2.3719842,268.74258,2.8118684,240.56075,0.049883485,0.21207972,0.127751,0.004577886,-0.90118873,2.5345914,0.035164874,0.0075504854,1.7795526,0.1386042,0.08254653,0.043550603,12.5431795,73.31351,4.886915,0.2547564,1.5675609,0.25680947,0.3748149,1.309185,1.4389915,0.09720635,0.008743933,0.024109691,0.074941136,0.043562226,0.107807904,0.0,0.008792505,0.0,0.107790016,0.8998878,0.4835624,0.10802922,2.0848372,0.85671335,0.3529498,0.21633857488632202,0.031213506016677384,0.3221914768218994,-1292.088134765625,0.7997809819310093,-0.12170949578285217,-0.047921985387802124,0.07378751039505005,0.4079435,0.3065251,0.85671335
6479438,                     BIG SIOUX R NEAR WATERTOWN SD,10,45.00608,-97.16508,951.91,0.159799256949708,1.2700084095481,554.25,0.0027,1.50000001490116,2.519458,278.83444,3.002008,250.06358,0.05361683,0.21019308,0.1245655,0.0065269936,-0.88456607,2.3892312,0.03350969,0.009392702,2.0054753,0.22201896,0.09295204,0.046578024,11.607834,70.02813,4.484256,0.2394424,1.5283982,0.24164343,0.40494162,1.2425952,1.3550564,0.081189476,0.00807576,0.023634676,0.05825451,0.049739502,0.08997916,0.0,0.007846009,0.0,0.08995332,0.89156413,0.5551582,0.3763693,4.5645676,0.82983375,0.37767035,0.23564285039901733,0.10413728835506064,0.3752182722091675,-233.63404846191406,0.8116444606680051,-0.0909716933965683,-0.042943116277456284,0.048028577119112015,0.4432716,0.37336752,0.82983375
6601000,"                           OMAHA CR AT HOMER, NEBR",10,42.32158,-96.48768,450.2,0.105879368005318,1.13549357837119,415.2,0.0365,1.50000001490116,2.197879,271.27295,2.977781,246.7429,0.0646516,0.2353732,0.1320745,0.004057073,-0.8546356,2.174321,0.034725334,0.0068995445,1.7784647,0.19836226,0.036111705,0.013066603,5.0434537,71.19515,10.780412,0.19140853,1.9257356,0.19232391,0.3601983,1.5851793,1.7325367,0.114003144,0.024654737,0.035883654,0.10055016,0.020084398,0.16109799,0.0,-0.0018016302,0.0,0.16107373,0.9056795,0.21483357,0.37785468,2.793247,0.85685796,0.35256964,0.20055991411209106,0.11561980257108018,-2.8272440433502197,-9.824324607849121,0.4177769665997445,-0.05129336938261986,-0.06134354695677757,0.010050177574157715,0.403038,0.65340257,0.85685796
6614800,"             MICHIGAN RIVER NEAR CAMERON PASS, CO.",10,40.49609,-105.86501,4.03,0.760476738091987,1.29403586608656,3296.83,0.821,1.50000001490116,0.7331686,248.52446,1.7111102,74.63603,0.27005038,0.9003064,0.06259649,0.0010375859,0.79369617,3.9467416,0.051198952,0.00989276,1.8382969,0.09507629,0.008961251,0.0013460115,210.7615,19.852617,45.92279,2.1126819,0.7410421,2.159293,0.17089643,1.0305921,2.5982566,1.2060364,0.08832974,0.36714077,1.2098411,0.004999421,1.6653148,0.0,-0.016401011,0.0,1.6652709,0.8958158,0.016298868,0.25191802,0.15645497,0.8854341,0.16923079,0.7703449428081512,0.7238742465138601,0.7756652235984802,-88.35382843017578,0.913670377806169,-0.0606246218085289,-0.023960087448358536,0.036664534360170364,0.24092712,0.48495936,0.8854341
6622700,"               NORTH BRUSH CREEK NEAR SARATOGA, WY",10,41.37024,-106.52058,98.7,0.717691988588396,1.47588506035729,2837.34,0.7496,1.35152416017645,0.8309787,263.91855,1.6634817,138.07352,0.17911778,0.9008865,0.05234333,0.0022108008,0.75822884,2.791852,0.051404852,0.010969471,2.0632322,0.23933788,0.014360623,0.004648368,146.07916,35.055435,78.18118,1.6489822,0.6592898,1.6790198,0.18592408,1.0211201,2.1014323,0.8832839,0.021108752,0.2001147,0.87792844,0.00828571,1.0991548,0.0,-0.003913875,0.0,1.0990393,0.9208893,0.01752193,0.9197598,0.9733388,0.91033137,0.18370922,0.6965157687664032,0.5222316665265858,0.7393780648708344,-44.490787506103516,0.9954371235626939,-0.07696111500263214,-0.014129934832453728,0.06283118017017841,0.23476815,0.45058542,0.91033137
6623800,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",10,41.02358,-106.82477,187.66,0.753935609059572,1.06195280275687,2970.51,0.9211,1.37631990258162,0.77116716,264.9939,1.5317131,116.588524,0.21573073,0.91240793,0.04134524,0.0027084826,1.0593274,3.1613007,0.05231475,0.014258325,1.9437556,0.30161628,0.0066258702,0.0018023679,216.90874,35.593887,114.4064,2.1916192,0.75925523,2.2390084,0.18898365,1.0652385,2.7073162,1.3003603,0.055957194,0.34573334,1.3047129,0.0046671764,1.7064056,0.0,-0.013354273,0.0,1.7062289,0.8985571,0.006173789,1.7624491,1.0302256,0.8843439,0.18806495,0.8354115933179855,0.6946902791834355,0.6489470899105072,-36.350833892822266,1.0,-0.06087074801325798,-0.014147344045341015,0.046723403967916965,0.27892286,0.49509162,0.8843439
6632400," ROCK CREEK AB KING CANYON CANAL, NR ARLINGTON, WY",10,41.58525,-106.22279,162.99,0.744511869620645,1.45805954432552,3001.56,0.7266,1.12090358626868,0.871382,264.96198,1.655686,121.477646,0.20961893,0.8920606,0.049207665,0.0031595263,0.8036996,3.173376,0.052215658,0.015029745,2.1210766,0.35417333,0.016425874,0.0042533525,156.02962,29.361391,68.694855,1.7110437,0.55088234,1.7498606,0.177799,0.9415158,2.0496821,0.8772085,0.035082944,0.23459557,0.8735078,0.0097927,1.1431898,0.0,-0.00714069,0.0,1.1430367,0.91659033,0.022740865,1.2036201,1.2310438,0.9047616,0.17469004,0.7525215893983841,0.6399855979722504,0.6569219529628754,-81.43878173828125,0.9784632232159153,-0.07410793006420135,-0.013448833487927914,0.06065909657627344,0.2526548,0.4421516,0.9047616
6746095,"  JOE WRIGHT CREEK ABOVE JOE WRIGHT RESERVOIR, CO.",10,40.53998,-105.88279,8.9,0.728744289492069,1.0840002275756,3370.38,0.821,1.50000001490116,0.8215395,247.03958,1.7899554,90.7388,0.28304186,0.88995373,0.05527571,0.003727268,0.9483,4.094165,0.05067188,0.016970012,1.9121932,0.3331872,0.0067036627,0.0013366324,180.58519,23.473589,41.083828,1.9485431,0.76485777,2.005272,0.1846153,1.0365937,2.4375365,1.0387142,0.09387978,0.36832413,1.0408227,0.005215468,1.5030297,0.0,-0.014708064,0.0,1.5029484,0.88364434,0.020363232,0.52457255,0.3693025,0.85914755,0.1833197,0.47185975313186646,0.21923054167184608,0.5813741087913513,-48.897483825683594,0.8742471253878445,-0.05406707152724266,-0.02572666108608246,0.028340410441160202,0.31764773,0.48628017,0.85914755
6784000,"                SOUTH LOUP R AT ST. MICHAEL, NEBR.",10,41.03244,-98.74053,6019.74,0.115205160950232,1.41907486170423,790.29,0.0143,1.50000001490115,2.8551085,308.21555,3.0756319,211.2026,0.056569356,0.37604588,0.07907744,0.002874959,-0.9369155,1.7616911,0.029278556,0.009616958,2.830834,0.80762684,0.15485649,0.060745556,2.6202357,35.461796,6.351624,0.15388164,1.6254668,0.15490466,0.49564946,1.150879,1.270757,0.10494344,0.013192529,0.020485932,0.07110678,0.07886573,0.104797676,0.0,-0.005632008,0.0,0.104754016,0.8976215,0.6559077,0.4020047,5.917547,0.8071043,0.450447,-5.841114521026611,-1.0109766618237748,-2.7224881649017334,-7.730080604553223,0.753787187442964,-0.051763199269771576,-0.04131306707859039,0.010450132191181183,0.554459,0.6578562,0.8071043
6803510,"             LITTLE SALT CREEK NEAR LINCOLN, NEBR.",10,40.89311,-96.68155,113.28,0.0940475934983777,1.18552696425122,373.26,0.0,1.50000001490116,1.8498728,224.76706,4.07569,208.12268,0.06409171,0.20117277,0.20141737,0.0012216204,-1.1993527,1.9237893,0.032621767,0.00377456,1.1637789,0.020028122,0.11483453,0.034516595,2.7025068,54.61421,2.816451,0.15465242,1.9848919,0.15501547,0.35777155,1.5775137,1.6953067,0.0819168,0.086716026,0.030309748,0.061195336,0.058028035,0.17823778,0.0,0.0058541116,0.0,0.17823455,0.87052447,0.62400377,0.16344962,2.5231178,0.8276106,0.31987676,0.7140044867992401,0.6813168950512893,-2.1074671745300293,-9.90225887298584,0.571272129950721,-0.09531034529209137,-0.10766957700252533,0.01235923171043396,0.40521142,0.37716213,0.8276106
6803530,"                    ROCK CREEK NEAR CERESCO, NEBR.",10,41.0157,-96.54428,309.75,0.0991958577666237,1.16045170865849,377.45,0.0,1.50000001490116,1.7710549,227.80165,3.6402822,198.77946,0.08590894,0.2506802,0.19295134,0.0012338395,-1.0072438,2.0977368,0.033359572,0.0037691686,1.1713496,0.025712589,0.08171127,0.026825024,3.0294437,55.04295,4.8837743,0.16738792,1.9969631,0.16778804,0.3502712,1.5869778,1.7421918,0.10578621,0.07213699,0.042795848,0.083273895,0.041472584,0.19822116,0.0,0.0073623955,0.0,0.1982155,0.8760129,0.4521562,0.15969492,2.7066207,0.83903956,0.33028626,0.6300618350505829,0.5874397241354328,-0.7074122428894043,-25.81180763244629,0.6092352619091075,-0.08701148629188538,-0.12036742269992828,0.03335593640804291,0.38797975,0.3760007,0.83903956
6814000,"                            TURKEY C NR SENECA, KS",10,39.94778,-96.10862,713.83,0.0902842088456011,1.07356313724596,401.18,0.0044,1.47520868383437,1.8479376,212.81242,4.2837,178.72298,0.08195843,0.2238076,0.19817528,0.0028944442,-1.1134465,2.2583497,0.032630965,0.006650418,1.5978327,0.042419612,0.11062716,0.03395343,3.0033224,56.357227,2.843409,0.16639602,2.197552,0.16724509,0.36794376,1.688252,1.84283,0.110594824,0.15342514,0.04225708,0.08827663,0.056760825,0.28397125,0.0,0.0015872198,0.0,0.2839652,0.8589673,0.5444107,0.29823115,3.4032888,0.78474236,0.3333461,0.7158466875553131,0.6428377544233874,0.41870707273483276,-79.88883209228516,0.7400985581310459,-0.14726178348064423,-0.1724741905927658,0.025212407112121582,0.46148798,0.2369253,0.78474236
6847900,"          PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS",10,39.76985,-100.10078,1536.19,0.102382584534704,2.09799656292002,885.8,0.001,1.50000001490115,3.2383769,318.219,3.624099,278.35922,0.023351343,0.12823911,0.09526398,0.0019125446,-1.4704733,1.3466035,0.026456581,0.004630818,2.5407531,0.09527896,0.2546695,0.08850815,1.9077442,37.982597,1.7219511,0.109630704,1.4150375,0.110154234,0.4488712,1.0370201,1.07132,0.026868809,0.004736138,0.0067652008,0.011206667,0.12829098,0.02273209,0.0,0.0003087482,0.0,0.02273064,0.8780971,0.9289958,0.067191906,3.958966,0.78794336,0.33628002,0.08747845888137817,-0.13118781650669975,-0.5707993507385254,-1740.9588623046875,0.9658696842489506,-0.0800427719950676,-0.014995116740465164,0.06504765525460243,0.5184661,0.43923485,0.78794336
6853800,"                      WHITE ROCK C NR BURR OAK, KS",10,39.89925,-98.25043,589.43,0.104135741933305,1.46547337881702,559.13,0.0,1.47907642146745,2.4627347,262.8497,3.5384824,247.62277,0.052505348,0.19433433,0.13737074,0.0016151302,-1.1739925,1.6744548,0.030679038,0.0040743924,1.8049173,0.030498039,0.124733314,0.042366534,2.0902107,52.856453,6.1084127,0.14018472,1.7900836,0.1406641,0.3925304,1.4267148,1.5159965,0.06857895,0.02199493,0.02159945,0.047381897,0.063174225,0.090993434,0.0,-0.00096612447,0.0,0.09098995,0.8899477,0.6281575,0.18379042,4.432507,0.84043854,0.35031712,0.43583452701568604,0.5760176567861048,-0.022932052612304688,-1121.1241455078125,0.8530753787187443,-0.10475033521652222,-0.03351714089512825,0.07123319432139397,0.4356515,0.36541036,0.84043854
6876700,"                                 SALT C NR ADA, KS",10,39.13907,-97.83696,1056.44,0.0796113854216262,1.30343428478204,448.53,0.0,1.44658841665722,2.4871013,279.84723,4.0312037,246.52736,0.040159773,0.16538674,0.12606695,0.0016550083,-1.2329395,1.7132869,0.03003498,0.0051307417,2.264137,0.0648831,0.09537138,0.029960945,1.4365067,51.304394,4.526134,0.10870184,1.8701029,0.109095186,0.38947883,1.4876038,1.569098,0.060039535,0.020486647,0.017311,0.04560549,0.04851322,0.083415516,0.0,0.0036837454,0.0,0.08340806,0.8968407,0.59350806,0.27458292,6.0476136,0.83185774,0.3555574,0.3162968158721924,0.3419299311623807,0.33131664991378784,-96.0369873046875,0.8600109509034496,-0.09531034529209137,-0.06485003978013992,0.030460305511951447,0.4333029,0.31124353,0.83185774
6878000,"                          CHAPMAN C NR CHAPMAN, KS",10,39.03111,-97.04029,776.42,0.0727867121382812,1.29770247198185,393.93,0.0,1.27297787150743,2.4566615,265.8701,3.9621165,255.70036,0.038643032,0.1516,0.16341919,0.0018876474,-1.304934,1.8982308,0.030865343,0.0042812196,1.7491603,0.03920591,0.11573839,0.033969264,1.3121372,66.43224,3.6904259,0.104239024,2.0950572,0.1045062,0.41570762,1.6384876,1.728796,0.067086525,0.05505112,0.019759439,0.050661743,0.05881306,0.12548716,0.0,0.0033499678,0.0,0.12548368,0.8872977,0.6315872,0.28373954,5.133429,0.830032,0.3731246,0.5412549376487732,0.2934993048094311,-0.11966884136199951,-25.518285751342773,0.69976273042526,-0.08701135218143463,-0.08350171893835068,0.003509633243083954,0.46826547,0.319776,0.830032
6879650,"                          KINGS C NR MANHATTAN, KS",10,39.10195,-96.59521,11.51,0.0672497335190048,1.00782927685693,402.0,0.0311,0.9253117785673,1.5356506,224.93057,3.790663,183.69331,0.10764298,0.26544827,0.18376935,0.0018553382,-1.0365007,2.6511798,0.033759456,0.004354706,0.8058977,0.03300201,0.07051904,0.021120954,1.5672177,63.55422,4.1218553,0.12438018,2.4762254,0.1247243,0.32544112,1.8807611,2.096291,0.14663325,0.1791292,0.068966426,0.13280833,0.03618718,0.38091353,0.0,1.8038178e-05,0.0,0.38090816,0.8722618,0.31562722,0.111993134,0.61860967,0.8398204,0.30269307,0.03061056137084961,0.5331610735068126,-0.21016263961791992,,0.6451907282350794,-0.10008326172828674,-0.11688154935836792,0.016798287630081177,0.37765285,0.3297606,0.8398204
6885500,"               BLACK VERMILLION R NR FRANKFORT, KS",10,39.68192,-96.44289,1062.87,0.0842987262187572,1.17223558795673,394.81,0.0076,1.48088387728722,1.9556627,214.23738,4.1502285,200.829,0.08029693,0.21699587,0.1909803,0.002563462,-1.1722426,2.1503282,0.03223582,0.0060808207,1.6193749,0.032242414,0.18564738,0.06424128,2.5232933,61.597645,3.0445416,0.15220657,2.2206376,0.15289766,0.36616603,1.731103,1.8760076,0.10609532,0.13092321,0.041062664,0.07334863,0.09410543,0.24534912,0.0,-0.0029002046,0.0,0.24534422,0.8551369,0.6733569,0.28225702,4.706472,0.7755897,0.30515483,0.7208172082901001,0.4943917794923015,0.3707202672958374,-23.391908645629883,0.7678408468698668,-0.12783344089984894,-0.1534407138824463,0.02560727298259735,0.46459305,0.2151768,0.7755897
6888500,"                              MILL C NR PAXICO, KS",10,39.06265,-96.15025,842.35,0.0703719655848806,1.03417347150582,412.34,0.0139,0.97349650352606,1.5711899,229.60034,3.9933748,177.53833,0.09468985,0.24007878,0.18537945,0.0015823217,-1.0433986,2.3860972,0.03306358,0.0042224713,0.9606002,0.036412314,0.07614906,0.023286976,1.7192494,63.964012,4.912258,0.13405453,2.5133808,0.13446572,0.33965835,1.8958285,2.099306,0.13577372,0.20872569,0.061469894,0.120720744,0.03886569,0.39092585,0.0,0.0066158394,0.0,0.39091754,0.8695438,0.32773045,0.609526,4.3364997,0.8297384,0.31517157,0.5720698833465576,0.6364638722670993,0.22476589679718018,-23.646387100219727,0.6827888300784815,-0.07696106284856796,-0.12794071435928345,0.050979651510715485,0.40567482,0.3444477,0.8297384
6889200,"                            SOLDIER C NR DELIA, KS",10,39.23833,-95.8886,385.66,0.0716152496141078,1.01223716511957,347.72,0.0174,1.41918766611811,1.8516158,220.27419,4.5025315,188.65553,0.0734053,0.18820074,0.19803008,0.0019860798,-1.2241118,2.1734114,0.030708589,0.0053392015,1.3004045,0.03547665,0.12579611,0.042281102,1.8512303,62.92892,3.0563772,0.1341173,2.3984642,0.13463749,0.35701737,1.8230584,1.9588169,0.096870795,0.21700169,0.040986773,0.07949972,0.063891046,0.3375008,0.0,-0.0024586548,0.0,0.33749408,0.8642332,0.5531145,0.39276096,4.252239,0.8025389,0.31055936,0.48845499753952026,0.3501620938354657,0.2644183039665222,-72.33409881591797,0.6738455922613615,-0.13353131711483002,-0.175964817404747,0.04243350028991699,0.4568747,0.22098449,0.8025389
6889500,"                           SOLDIER C NR TOPEKA, KS",10,39.09938,-95.72495,748.58,0.069599735811632,1.00328900932497,335.49,0.0149,1.44213858512946,1.8553123,217.4497,4.4472284,182.12189,0.081900194,0.19851638,0.1972519,0.0020760868,-1.213329,2.173266,0.030456131,0.005494094,1.3644732,0.03676576,0.13858952,0.048912615,1.7922791,62.649696,3.1831648,0.13256845,2.4469879,0.13309447,0.37924677,1.8165914,1.9692653,0.104638346,0.23129837,0.047260445,0.08275926,0.07033274,0.36133096,0.0,0.00053477194,0.0,0.36132357,0.85484314,0.5643423,0.3521227,4.9586077,0.7867687,0.33073732,0.6921885311603546,0.5311649020962559,0.25062447786331177,-44.543487548828125,0.6784084686986677,-0.10919929295778275,-0.1790003478527069,0.06980105489492416,0.48932287,0.22132249,0.7867687
